theater_id,name,alternate_names,address,borough,latitude,longitude,image_url,image_path,opening_year,closing_year,reopening_year,status,screen_count,source,source_url,source_date,date_source,date_source_url,date_source_date,date_research_status,confidence,notes,geocode_status,geocode_match_type,geocoded_address,geocoded_latitude,geocoded_longitude,current_place_name,current_place_category,current_place_type,closure_audit_result,closure_audit_confidence,closure_audit_source,closure_audit_date,closure_audit_note
10995,Select Theater,Chester Theater,"1671 Pitkin Avenue, Brooklyn, NY 11212",Brooklyn,40.6698329,-73.911505,https://photos.cinematreasures.org/production/photos/78916/1376666496/large.JPG?1376666496,theater_images/10995.jpg,1914,1928,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/10995,9/15/26,,,,,low,Most recent stated closing year retained.,,,,,,,,,,,,,
11002,Select Theater,,"1425 Williamsbridge Road, Bronx, NY 10461",Bronx,40.8416733,-73.8436681,,,,1927,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/11002,9/15/26,,,,,low,"Closing year is approximate (1927). Not stated on source page: opening year, image.",,,,,,,,,,,,,
4083,Senate Theatre,,"7311 18th Avenue, Brooklyn, NY 11204",Brooklyn,40.6143002,-73.9950324,https://photos.cinematreasures.org/production/photos/32757/1325521260/large.jpg?1325521260,theater_images/4083.jpg,1926,1958,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/4083,9/15/26,,,,,high,,,,,,,,,,,,,,
3446,Sheepshead Theatre,,"1722 Sheepshead Bay Road, Brooklyn, NY 11235",Brooklyn,40.585482,-73.9516615,https://photos.cinematreasures.org/production/photos/67836/1362005136/large.PNG?1362005136,theater_images/3446.png,1929,1970,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/3446,9/15/26,,,,,high,,,,,,,,,,,,,,
8812,Sheffield Theatre,,"308 Sheffield Avenue, Brooklyn, NY 11207",Brooklyn,40.6696058,-73.8963166,https://photos.cinematreasures.org/production/photos/180380/1473537222/large.jpg?1473537222,theater_images/8812.jpg,1917,1931,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/8812,9/15/26,,,,,low,Most recent stated closing year retained.,,,,,,,,,,,,,
4081,Sheldon Theatre,Sommer Theatre,"1648 Sheepshead Bay Road, Brooklyn, NY 11235",Brooklyn,40.5866493,-73.9524967,,,1921,1953,1931,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/4081,9/15/26,,,,,low,Most recent stated closing year retained. Not stated on source page: image.,,,,,,,,,,,,,
24681,Sheridan Theatre,,"1149 Liberty Avenue, Brooklyn, NY 11208",Brooklyn,40.6787522,-73.8668633,https://photos.cinematreasures.org/production/photos/139914/1445340933/large.JPG?1445340933,theater_images/24681.jpg,1917,1933,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/24681,9/15/26,,,,,low,Opening year is an upper bound ('prior to/before 1917').,,,,,,,,,,,,,
595,Shore Theatre,"Loew's Coney Island Theatre, Brandt's Shore Theatre","1301 Surf Avenue, Brooklyn, NY 11224",Brooklyn,40.575946,-73.981686,https://photos.cinematreasures.org/production/photos/43378/1335735667/large.jpg?1335735667,theater_images/595.jpg,1925,1973,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/595,9/15/26,,,,,low,Closing year is approximate (1973).,,,,,,,,,,,,,
23978,Show Palace Theatre,,"670 8th Avenue, New York, NY 10036",Manhattan,40.7576346,-73.9894722,https://photos.cinematreasures.org/production/photos/60945/1352939123/large.jpg?1352939123,theater_images/23978.jpg,1976,1995,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/23978,9/15/26,,,,,low,Opening year represents an approximate decade reference (1976).,,,,,,,,,,,,,
13588,Silver Star Playhouse,"Rome Theatre, Park Row Theatre","223 Park Row, New York, NY 10038",Manhattan,40.7132712,-73.9990184,https://photos.cinematreasures.org/production/photos/41809/1334068031/large.jpg?1334068031,theater_images/13588.jpg,1926,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/13588,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"223 PARK ROW, NEW YORK, NY, 10038",40.71324996,-73.99921157,Park Row,highway,residential,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
66081,Skyline Drive-In NYC,,"1 Oak Street, Brooklyn, NY 11222",Brooklyn,40.7274771,-73.9611545,https://photos.cinematreasures.org/production/photos/356873/1633974131/large.png?1633974131,theater_images/66081.png,2020,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/66081,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"1 OAK ST, BROOKLYN, NY, 11222",40.72767419,-73.95883157,64,building,yes,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
8373,Soho Playhouse,"Thalia Soho, Vandam Theatre, Le Cinematographe","15 Vandam Street, New York, NY 10013",Manhattan,40.7265299,-74.004373,https://photos.cinematreasures.org/production/photos/176940/1471468206/large.jpg?1471468206,theater_images/8373.jpg,1961,,,Open,1,Cinema Treasures,https://cinematreasures.org/theaters/8373,9/15/26,SoHo Playhouse,https://www.sohoplayhouse.com/our-history,9/15/26,verified_external,high,Opening year verified from SoHo Playhouse.,,,,,,,,,,,,,
1941,Sony Trylon Theater,"Trylon Theater, Loew's Trylon Theater","98-81 Queens Boulevard, Rego Park, NY 11374",Queens,40.727965,-73.855178,https://photos.cinematreasures.org/production/photos/79543/1377307249/large.jpg?1377307249,theater_images/1941.jpg,1939,1999,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/1941,9/15/26,,,,,high,,,,,,,,,,,,,,
36271,Spectacle Theater,,"124 S. 3rd Street, Brooklyn, NY 11211",Brooklyn,40.712901,-73.963505,https://photos.cinematreasures.org/production/photos/75455/1372347663/large.JPG?1372347663,theater_images/36271.jpg,2010,,,Open (Showing movies),1,Cinema Treasures,https://cinematreasures.org/theaters/36271,9/15/26,Spectacle Theater,https://www.spectacletheater.com/about/,9/15/26,verified_external,high,Opening year verified from Spectacle Theater.,,,,,,,,,,,,,
8209,Square Theatre,,"58 Westchester Square, Bronx, NY 10461",Bronx,40.8413853,-73.8430355,https://photos.cinematreasures.org/production/photos/123692/1430096101/large.jpg?1430096101,theater_images/8209.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/8209,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"58 WESTCHESTER SQ, BRONX, NY, 10461",40.8412044,-73.84283478,East Tremont Avenue / Westchester Square,highway,secondary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
9226,Square Theatre,"Meriden Theatre, New Meriden Theatre","21-20 Newtown Avenue, Astoria, NY 11102",Queens,40.771578,-73.9256,https://photos.cinematreasures.org/production/photos/262747/1546009197/large.gif?1546009197,theater_images/9226.gif,1910,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/9226,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"21-20 NEWTOWN AVE, ASTORIA, NY, 11102",40.77177015,-73.92543483,NY Best Auto Repair Inc,shop,car_repair,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
72935,SS Normandie,USS Lafayette,"660 12th Avenue, New York, NY 10019",Manhattan,40.7657202,-73.99719,https://photos.cinematreasures.org/production/photos/495158/1757634330/large.jpg?1757634330,theater_images/72935.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/72935,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"660 12TH AVE, NEW YORK, NY, 10019",40.76602589,-73.99710033,West 49th Street,highway,secondary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
8140,St. Albans Theatre,,"190-01 Linden Boulevard, St. Albans, NY 11412",Queens,40.6921823,-73.7611259,https://photos.cinematreasures.org/production/photos/12572/1310690422/large.JPG?1310690422,theater_images/8140.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/8140,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"190-01 LINDEN BLVD, SAINT ALBANS, NY, 11412",40.6920712,-73.76106004,Linden Boulevard,highway,secondary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
3881,St. George Playhouse,Pineapple Street Cinema,"100 Pineapple Street, Brooklyn, NY 11201",Brooklyn,40.6980894,-73.992754,https://photos.cinematreasures.org/production/photos/68256/1362236210/large.PNG?1362236210,theater_images/3881.png,1927,1965,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/3881,9/15/26,,,,,high,,,,,,,,,,,,,,
1865,St. George Theatre,,"25 Hyatt Street, Staten Island, NY 10301",Staten Island,40.6420915,-74.076801,https://photos.cinematreasures.org/production/photos/188286/1477235369/large.gif?1477235369,theater_images/1865.gif,1978,,,Open (Showing movies),1,Cinema Treasures,https://cinematreasures.org/theaters/1865,9/15/26,,,,,high,,,,,,,,,,,,,,
11089,St. Marks Cinema,"Astor Theatre, St. Marks Theatre","133 2nd Avenue, New York, NY 10003",Manhattan,40.7288382,-73.987842,https://photos.cinematreasures.org/production/photos/363009/1642652568/large.jpeg?1642652568,theater_images/11089.jpeg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/11089,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"133 2ND AVE, NEW YORK, NY, 10003",40.72866943,-73.98770143,Xing Fu Tang,amenity,cafe,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
21119,St. Thomas Aquinas Airdrome,,"Fourth Avenue and 249 Ninth Street, Brooklyn, NY 11215",Brooklyn,40.6703114,-73.9886424,,,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/21119,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year, image. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Non_Exact,"4TH AVE & 9TH ST, BROOKLYN, NY, 11215",40.67034375,-73.98872406,9th Street,highway,secondary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
3383,Stadium Theatre,New Stadium Theatre,"217 Main Street, Staten Island, NY 10307",Staten Island,40.509972,-74.247069,https://photos.cinematreasures.org/production/photos/8123/1309369626/large.jpg?1309369626,theater_images/3383.jpg,1927,1957,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/3383,9/15/26,,,,,high,,,,,,,,,,,,,,
8259,Stadium Theatre,,"102 Chester Street, Brooklyn, NY 11212",Brooklyn,40.669129,-73.911816,https://photos.cinematreasures.org/production/photos/189209/1477811887/large.jpg?1477811887,theater_images/8259.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/8259,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"102 CHESTER ST, BROOKLYN, NY, 11212",40.66824729,-73.91140772,143,building,yes,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
15018,Stadium Theatre,Sun Theatre,"2180 3rd Avenue, New York, NY 10035",Manhattan,40.7998648,-73.9386514,https://photos.cinematreasures.org/production/photos/212910/1499135173/large.jpg?1499135173,theater_images/15018.jpg,1921,1944,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/15018,9/15/26,,,,,high,,,,,,,,,,,,,,
42238,Standard Theatre,Motionland Theatre,"134 Wyckoff Avenue, Brooklyn, NY 11237",Brooklyn,40.703042,-73.917674,,,,1912,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/42238,9/15/26,,,,,medium,"Not stated on source page: opening year, image.",,,,,,,,,,,,,
7836,Stanley Theatre,Colonial Theatre,"7415 5th Avenue, Brooklyn, NY 11209",Brooklyn,40.629738,-74.022167,https://photos.cinematreasures.org/production/photos/263855/1547682131/large.jpg?1547682131,theater_images/7836.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/7836,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"7415 5TH AVE, BROOKLYN, NY, 11209",40.63014513,-74.02228677,T.C.A. Income Tax & Accounting,office,accountant,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
11514,Stanley Theatre,,"586 7th Avenue, New York, NY 10036",Manhattan,40.7557702,-73.9871725,https://photos.cinematreasures.org/production/photos/215793/1502320632/large.jpg?1502320632,theater_images/11514.jpg,1914,1956,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/11514,9/15/26,,,,,low,Opening year is approximate (1914).,,,,,,,,,,,,,
7871,Star Theatre,"Fox Star Theatre, Teatro Boricua","1716 Lexington Avenue, New York, NY 10029",Manhattan,40.79303,-73.9457257,https://photos.cinematreasures.org/production/photos/154502/1452714413/large.gif?1452714413,theater_images/7871.gif,1955,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/7871,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"1716 LEXINGTON AVE, NEW YORK, NY, 10029",40.79284094,-73.94593234,Spectrum,shop,telecommunication,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
10629,Star Theatre,,"960 Southern Boulevard, Bronx, NY 10459",Bronx,40.821831,-73.89194,https://photos.cinematreasures.org/production/photos/233093/1518248059/large.jpg?1518248059,theater_images/10629.jpg,1914,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/10629,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"960 SOUTHERN BLVD, BRONX, NY, 10459",40.82172698,-73.89163748,948,place,house,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
16808,Star Theatre,,"505 Richmond Terrace, Staten Island, NY 10301",Staten Island,40.6466333,-74.0890303,https://photos.cinematreasures.org/production/photos/269682/1555455738/large.jpg?1555455738,theater_images/16808.jpg,,1954,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/16808,9/15/26,,,,,medium,Not stated on source page: opening year.,,,,,,,,,,,,,
24176,Star Theatre,Holmes Star Theatre,"389 Jay Street, Brooklyn, NY 11201",Brooklyn,40.6919375,-73.9872846,https://photos.cinematreasures.org/production/photos/263604/1547336414/large.jpg?1547336414,theater_images/24176.jpg,1890,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/24176,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"389 JAY ST, BROOKLYN, NY, 11201",40.69213763,-73.98722792,Jay Street,highway,tertiary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
31569,Star Theatre,,"136 3rd Avenue, New York, NY 10003",Manhattan,40.7337325,-73.9869102,https://photos.cinematreasures.org/production/photos/209503/1495771341/large.jpg?1495771341,theater_images/31569.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/31569,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"136 3RD AVE, NEW YORK, NY, 10003",40.73314471,-73.98737402,Gen Korean BBQ House,amenity,restaurant,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
41502,Star Theatre,,"555 Grand Street, Brooklyn, NY 11211",Brooklyn,40.711355,-73.949333,https://photos.cinematreasures.org/production/photos/77321/1375020061/large.JPG?1375020061,theater_images/41502.jpg,1912,1914,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/41502,9/15/26,,,,,high,,,,,,,,,,,,,,
17370,Starlight Park Theatre,,"Bronx, NY",Bronx,,,,,,1943,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/17370,9/15/26,,,,,medium,"Not stated on source page: opening year, coordinates, image.",,,,,,,,,,,,,
8018,Starr Theater,,"233 Knickerbocker Avenue, Brooklyn, NY 11237",Brooklyn,40.7028945,-73.9255047,https://photos.cinematreasures.org/production/photos/165289/1461211384/large.jpg?1461211384,theater_images/8018.jpg,1926,1968,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/8018,9/15/26,,,,,high,,,,,,,,,,,,,,
4867,State Theatre,Fox State Theatre,"492 DeKalb Avenue, Brooklyn, NY 11205",Brooklyn,40.6907154,-73.9569316,https://photos.cinematreasures.org/production/photos/158357/1455305769/large.jpg?1455305769,theater_images/4867.jpg,1921,1965,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/4867,9/15/26,,,,,high,,,,,,,,,,,,,,
8864,State Theatre,,"106-05 Rockaway Boulevard, Queens, NY 11417",Queens,40.6803166,-73.842019,,,1940,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/8864,9/15/26,,,,,low,"Opening year is an upper bound ('prior to/before 1940'). Not stated on source page: closing year, image. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Non_Exact,"106-05 ROCKAWAY BLVD, OZONE PARK, NY, 11417",40.67862058,-73.83289422,Rockaway Boulevard,highway,primary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
10705,Staten Island Drive-In,,"2875 Richmond Avenue, Staten Island, NY 10314",Staten Island,40.5792969,-74.1693363,https://photos.cinematreasures.org/production/photos/208924/1495071181/large.jpg?1495071181,theater_images/10705.jpg,1948,1965,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/10705,9/15/26,,,,,high,,,,,,,,,,,,,,
16804,Staten Theatre,New Dorp Theatre,"135 New Dorp Lane, Staten Island, NY 10306",Staten Island,40.5738927,-74.1158325,https://photos.cinematreasures.org/production/photos/95028/1392570998/large.jpg?1392570998,theater_images/16804.jpg,,1930,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/16804,9/15/26,,,,,medium,Not stated on source page: opening year.,,,,,,,,,,,,,
44542,Steeplechase Theatre,,"Rockaway Beach Boulevard, Rockaway Beach, NY 11694",Queens,40.5772468,-73.8448513,,,1915,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/44542,9/15/26,,,,,medium,"Not stated on source page: closing year, image. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",No_Match,,,,,Rockaway Beach Boulevard & Beach 125th Street,highway,bus_stop,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
7378,Steinway Theatre,,"31-08 Steinway Street, Astoria, NY 11103",Queens,40.761166,-73.917607,https://photos.cinematreasures.org/production/photos/9148/1309738728/large.JPG?1309738728,theater_images/7378.jpg,,unknown,1935,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/7378,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"31-08 STEINWAY ST, ASTORIA, NY, 11103",40.76111403,-73.91734195,Steinway Street & 31st Avenue,highway,bus_stop,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
3905,Stillwell Theatre,,"2402 86th Street, Brooklyn, NY 11214",Brooklyn,40.59899,-73.9892103,https://photos.cinematreasures.org/production/photos/94558/1391947328/large.PNG?1391947328,theater_images/3905.png,1927,1952,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/3905,9/15/26,,,,,high,,,,,,,,,,,,,,
3367,Stoddard Theatre,"Standard Theatre, Brandt's Stoddard Theatre","2433 Broadway, New York, NY 10024",Manhattan,40.7906938,-73.9748149,https://photos.cinematreasures.org/production/photos/85008/1382580231/large.jpg?1382580231,theater_images/3367.jpg,1914,1956,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/3367,9/15/26,,,,,high,,,,,,,,,,,,,,
8425,Stone Theatre,,"389 Mother Gaston Boulevard, Brooklyn, NY 11212",Brooklyn,40.6695906,-73.9068027,https://photos.cinematreasures.org/production/photos/145604/1448297582/large.png?1448297582,theater_images/8425.png,1920,1966,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/8425,9/15/26,,,,,high,,,,,,,,,,,,,,
2479,Strand Theatre,,"23 Nelson Avenue, Staten Island, NY 10308",Staten Island,40.5494335,-74.1506324,https://photos.cinematreasures.org/production/photos/94977/1392497675/large.JPG?1392497675,theater_images/2479.jpg,,1957,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/2479,9/15/26,,,,,medium,Not stated on source page: opening year.,,,,,,,,,,,,,
6929,Strand Theatre,,"22-15 Broadway, Astoria, NY 11106",Queens,40.7624821,-73.9264285,https://photos.cinematreasures.org/production/photos/163481/1459098095/large.gif?1459098095,theater_images/6929.gif,1941,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/6929,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",No_Match,,,,,Family Market,shop,supermarket,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
27036,Strand Theatre,,"23 Nelson Avenue, Staten Island, NY 10308",Staten Island,40.5494227,-74.150601,https://photos.cinematreasures.org/production/photos/295021/1578098558/large.jpg?1578098558,theater_images/27036.jpg,,1930,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/27036,9/15/26,,,,,medium,Not stated on source page: opening year.,,,,,,,,,,,,,
64677,Stuart Cinema & Cafe,,"79 West Street, Brooklyn, NY 11222",Brooklyn,40.7293113,-73.9595895,https://photos.cinematreasures.org/production/photos/341183/1617036142/large.jpeg?1617036142,theater_images/64677.jpeg,2018,2026,2021,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/64677,9/15/26,,,,,low,Most recent stated closing year retained.,,,,,,,,,,,,,
73794,Stuart Cinema and Cafe,,"37-18 Northern Boulevard, Long Island City, NY 11101",Queens,40.7519244,-73.9254192,https://photos.cinematreasures.org/production/photos/513107/1776974780/large.jpg?1776974780,theater_images/73794.jpg,2027,,,Open (Showing movies),2,Cinema Treasures,https://cinematreasures.org/theaters/73794,9/15/26,,,,,high,,,,,,,,,,,,,,
4087,Subway Theater,Ace Theater,"158 Myrtle Avenue, Brooklyn, NY 11201",Brooklyn,40.693609,-73.9828613,https://photos.cinematreasures.org/production/photos/6841/1308849184/large.jpg?1308849184,theater_images/4087.jpg,,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/4087,9/15/26,,,,,medium,"Not stated on source page: opening year, closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"158 MYRTLE AVE, BROOKLYN, NY, 11201",40.69356833,-73.98261648,Prince Street,highway,residential,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
12052,Sumner Theatre,,"265 Marcus Garvey Boulevard, Brooklyn, NY 11221",Brooklyn,40.68854,-73.93879,https://photos.cinematreasures.org/production/photos/6496/1308692794/large.jpg?1308692794,theater_images/12052.jpg,1914,1967,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/12052,9/15/26,,,,,high,,,,,,,,,,,,,,
23776,Sun Ray Theatre,Pearl Theatre,"1903 Broadway, Brooklyn, NY 11207",Brooklyn,40.6803834,-73.9060333,https://photos.cinematreasures.org/production/photos/77370/1375031924/large.JPG?1375031924,theater_images/23776.jpg,1914,1932,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/23776,9/15/26,,,,,low,Most recent stated closing year retained.,,,,,,,,,,,,,
10396,Sun Sing Theatre,"Florence Theatre, New Strand Theatre, New China Theatre, New Canton Theatre","75-85 E. Broadway, New York, NY 10002",Manhattan,40.713638,-73.9938729,https://photos.cinematreasures.org/production/photos/44141/1336587735/large.jpg?1336587735,theater_images/10396.jpg,1921,1995,1935,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/10396,9/15/26,,,,,low,Closing year is approximate (1995). Most recent stated closing year retained.,,,,,,,,,,,,,
9301,Sun Theatre,"Gold Theatre, Gem Theatre","637 Broadway, Brooklyn, NY 11206",Brooklyn,40.702819,-73.9455124,https://photos.cinematreasures.org/production/photos/178329/1472469754/large.png?1472469754,theater_images/9301.png,1912,1959,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/9301,9/15/26,,,,,high,,,,,,,,,,,,,,
6112,Sunnyside Theatre,,"50-19 Roosevelt Avenue, Woodside, NY 11377",Queens,40.7447041,-73.9107816,https://photos.cinematreasures.org/production/photos/176844/1471349640/large.jpg?1471349640,theater_images/6112.jpg,1926,unknown,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/6112,9/15/26,,,,,medium,"Not stated on source page: closing year. Current-address audit found no confirmed continuation of this theater; it is closed, but the closing year is unknown.",Match,Exact,"50-19 ROOSEVELT AVE, WOODSIDE, NY, 11377",40.74357715,-73.91463893,Roosevelt Avenue,highway,secondary,closed_unknown_date,medium,U.S. Census Geocoder; OpenStreetMap via Photon and Overpass,9/16/26,No matching current theater was found at the geocoded address. Closing date remains unknown.
4084,Sunset Theater,Vaudeau Theater,"4705 Fifth Avenue, Brooklyn, NY 11220",Brooklyn,40.646487,-74.008518,https://photos.cinematreasures.org/production/photos/7005/1308929115/large.jpg?1308929115,theater_images/4084.jpg,,1950,,Closed,1,Cinema Treasures,https://cinematreasures.org/theaters/4084,9/15/26,,,,,medium,Not stated on source page: opening year.,,,,,,,,,,,,,
